============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion =  H (01)   Ion Mass= 001.0080
Energy  = 4730630.E-03 keV
0003029   1.7319E+06  1.3936E+05  1.0744E+05
0003030   1.7312E+06  4.6163E+04  6.6720E+04
0003031   1.7469E+06  4.9652E+04  1.1543E+04
0003032   1.7413E+06 -3.9305E+04  9.1404E+04
0003033   1.7972E+06 -3.6649E+04  6.1199E+04
0003034   1.7495E+06  3.6732E+04 -2.6187E+04
0003035   1.7071E+06 -3.5764E+04  1.2479E+05
0003036   1.7461E+06 -3.2339E+04 -1.1701E+03
0003037   1.7753E+06  3.1516E+03 -2.5659E+04
0003038   1.7054E+06 -1.0685E+04  2.2376E+03
0003039   1.7273E+06 -8.1973E+03  7.3612E+04
0003040   1.7480E+06 -1.0609E+05  2.7641E+04
0003041   1.7696E+06  6.9227E+04 -2.5280E+04
0003042   1.7953E+06 -2.4453E+04 -4.2046E+04
0003043   1.7844E+06 -2.1979E+04 -3.2930E+04
0003044   1.7347E+06 -4.2799E+04  2.4988E+04
0003045   1.7133E+06  3.9953E+04 -5.4489E+04
0003046   1.7574E+06 -3.8286E+04 -6.5393E+04
0003047   1.7474E+06  1.9061E+04  5.8528E+03
0003048   1.7612E+06 -5.5166E+04  3.3568E+04
0003049   1.7473E+06 -4.8388E+04 -5.3682E+04
0003050   1.7125E+06  1.6044E+04  5.8607E+03
0003051   1.7400E+06 -7.9676E+04  2.6103E+04
0003052   1.7263E+06 -2.8697E+04  1.1731E+05
0003053   1.7302E+06 -3.4548E+04  1.6271E+05
0003054   1.7487E+06  2.0635E+03 -3.2701E+04
0003055   1.7282E+06 -4.5682E+04 -1.0422E+05
0003056   1.7319E+06  6.1537E+04  1.6958E+04
0003057   1.7704E+06 -3.0309E+04 -4.7249E+04
0003058   1.7722E+06 -2.5560E+04  3.1693E+04
0003059   1.7722E+06  3.9467E+04  5.5820E+03
0003060   1.7266E+06  7.0690E+03  3.9281E+04
0003061   1.7329E+06  4.1048E+04 -1.4263E+03
0003062   1.7486E+06 -5.6723E+03 -4.4832E+04
0003063   1.7053E+06  1.4150E+05  7.3676E+04
0003064   1.7103E+06 -4.6625E+04  8.0848E+04
0003065   1.7592E+06  6.1446E+04  1.1125E+05
0003066   1.7188E+06  1.6201E+04 -2.2950E+04
0003067   1.7028E+06  2.1291E+05  6.7553E+04
0003068   1.7475E+06 -1.5151E+04  6.9995E+04
0003069   1.7319E+06 -2.3688E+02 -8.6311E+04
0003070   1.7007E+06  1.0106E+04 -1.2931E+04
0003071   1.7322E+06  1.4808E+04 -4.4618E+04
0003072   1.7078E+06  9.8370E+04 -3.2173E+04
0003073   1.7066E+06 -1.1586E+04 -9.8838E+04
0003074   1.7462E+06  8.4072E+04 -6.7086E+04
0003075   1.7190E+06 -1.0371E+04  2.0932E+04
0003076   1.7115E+06  1.2172E+04  2.8441E+04
0003077   1.7313E+06 -3.6835E+04 -1.5631E+04
0003078   1.7689E+06 -5.6589E+04  4.7708E+04
0003079   1.7661E+06 -2.0677E+04  3.2362E+04
0003080   1.6842E+06  1.0495E+05  2.7538E+04
0003081   1.7423E+06  5.1088E+04 -6.5473E+04
0003082   1.7383E+06  9.8734E+04  4.3573E+02
0003083   1.7500E+06  2.9354E+04  2.2068E+04
0003084   1.7852E+06  1.1567E+04  1.9653E+04
0003085   1.7841E+06  7.8889E+04  1.1680E+04
0003086   1.7382E+06 -3.6437E+04 -6.4053E+04
0003087   1.7904E+06 -7.4912E+04 -3.8073E+04
0003088   1.7096E+06 -3.0652E+04 -1.0969E+05
0003089   1.7258E+06 -4.7604E+04  6.0276E+04
0003090   1.8061E+06 -4.2720E+04 -9.9471E+03
0003091   1.8054E+06 -2.1952E+04  3.1020E+04
0003092   1.7397E+06  5.5908E+04 -2.1375E+04
0003093   1.7764E+06 -1.0606E+05 -1.0945E+04
0003094   1.7180E+06  2.3161E+04  3.0598E+04
0003095   1.7389E+06  6.3067E+03  5.6660E+04
0003096   1.7827E+06  9.4586E+03 -4.4228E+04
0003097   1.6454E+06  5.5780E+04 -3.4357E+05
0003098   1.7459E+06  1.1904E+05  9.0832E+04
0003099   1.7193E+06  2.7062E+04  1.3238E+05
0003100   1.7798E+06  1.7832E+04  3.1742E+04
0003101   1.7840E+06 -1.0503E+05 -2.8423E+04
0003102   1.7411E+06  2.8908E+04 -4.0375E+04
0003103   1.7567E+06  6.6224E+04 -2.0828E+04
0003104   1.7849E+06  2.0401E+04 -1.7718E+04
0003105   1.7159E+06  2.2384E+04  1.4299E+03
0003106   1.7362E+06  5.1559E+04  9.1500E+04
0003107   1.7376E+06  3.1402E+04 -1.3050E+03
0003108   1.7184E+06  3.3142E+04 -1.8415E+04
0003109   1.7094E+06 -2.1713E+04  5.5980E+04
0003110   1.7459E+06  6.9612E+04  9.9705E+04
0003111   1.6901E+06  3.4277E+04 -7.7537E+04
0003112   1.7019E+06 -3.2090E+04 -1.3943E+04
0003113   1.7524E+06 -2.2835E+04 -8.9566E+04
0003114   1.7591E+06  1.6342E+04  1.5652E+04
0003115   1.7452E+06 -6.2930E+04 -5.8512E+04
0003116   1.7177E+06  3.1872E+04 -1.5579E+04
0003117   1.7584E+06  1.1470E+05 -8.3943E+04
0003118   1.7562E+06  9.4155E+03 -8.9032E+04
0003119   1.3546E+06 -5.8551E+05 -3.2235E+05
0003120   1.7679E+06  6.3780E+04 -5.5949E+04
0003121   1.7115E+06  4.3324E+03  3.7236E+04
0003122   1.7426E+06  8.3025E+04 -1.9614E+04
0003123   1.7194E+06  2.3246E+05  7.1818E+04
0003124   1.7416E+06 -6.7877E+03  1.0551E+04
0003125   1.7191E+06 -4.0329E+04 -9.2289E+03
0003126   1.7241E+06 -4.2001E+04  2.8320E+04
0003127   1.7427E+06 -1.3034E+05  3.7121E+04
0003128   1.7418E+06  1.1767E+04 -4.1998E+04
0003129   1.7000E+06 -3.9677E+04  5.3771E+04
0003130   1.7288E+06 -1.0406E+05 -2.5641E+04
0003131   1.7011E+06  4.7300E+03 -6.1374E+04
0003132   1.7462E+06 -2.4372E+04  9.9735E+04
0003133   1.7171E+06 -9.8937E+04 -4.5947E+04
0003134   1.7205E+06 -9.1611E+04  2.5219E+05
0003135   1.7636E+06 -2.4029E+04 -2.8867E+04
0003136   1.7614E+06  1.5002E+04 -3.9858E+04
0003137   1.7312E+06 -5.3802E+04  1.7765E+04
0003138   1.7501E+06  2.9627E+04  3.0947E+04
0003139   1.7270E+06  2.9262E+04  5.4053E+03
0003140   1.7183E+06 -8.7296E+04  6.6668E+04
0003141   1.7473E+06 -8.2944E+04  1.2772E+05
0003142   1.7613E+06 -1.1897E+04 -1.1591E+04
0003143   1.7031E+06  4.5387E+04  3.0706E+04
0003144   1.7254E+06 -4.8042E+04 -1.6793E+04
0003145   1.7343E+06  4.3180E+04  4.9758E+04
0003146   1.7445E+06  1.1899E+05  1.4621E+05
0003147   1.7357E+06  5.9902E+04  5.0726E+04
0003148   1.7126E+06 -3.4144E+04  1.1941E+05
0003149   1.7621E+06 -3.5696E+04  5.7361E+04
0003150   1.7046E+06  2.3341E+05 -2.9198E+05
0003151   1.7675E+06  3.1235E+04 -7.1404E+04
0003152   1.2847E+06  3.3363E+04  1.5428E+05
0003153   1.7669E+06  1.1074E+04 -6.9369E+04
0003154   1.7425E+06  4.7863E+04  4.3019E+04
0003155   1.6980E+06 -1.8881E+04 -6.8634E+04
0003156   1.7709E+06  2.8972E+04  5.9478E+03
0003157   1.6967E+06  7.7920E+03 -1.8414E+05
0003158   1.7029E+06 -4.3576E+04  1.0437E+05
0003159   1.7191E+06 -1.9837E+04  6.9110E+04
0003160   1.7053E+06 -2.9773E+05  6.7269E+04
0003161   1.7836E+06 -1.3335E+04 -3.8144E+04
0003162   1.6919E+06 -6.2225E+04  8.2305E+04
0003163   1.7758E+06  4.0792E+04 -5.6423E+03
0003164   1.7316E+06 -1.1728E+04  9.6634E+04
0003165   1.7151E+06  1.1971E+05  2.0460E+04
0003166   1.7441E+06  1.0855E+04 -1.3891E+04
0003167   1.6817E+06  4.0313E+04  3.8381E+04
0003168   1.7583E+06  1.0562E+04 -1.1484E+04
0003169   1.7349E+06  3.8071E+04  9.8245E+04
0003170   1.7497E+06  4.0723E+03 -1.3683E+03
0003171   1.6951E+06  3.9973E+04  1.9257E+04
0003172   1.7292E+06  1.1241E+04  5.2436E+04
0003173   1.6925E+06  4.1344E+04 -2.2975E+05
0003174   1.7388E+06 -3.4587E+03 -7.0187E+04
0003175   1.6991E+06 -9.2095E+04  9.1504E+04
0003176   1.7371E+06  1.0414E+04  7.9452E+04
0003177   1.7341E+06 -4.2557E+02  8.2804E+04
0003178   1.7542E+06 -3.8318E+04  9.7248E+04
0003179   1.7737E+06 -4.4602E+03 -6.4047E+03
0003180   1.7254E+06 -1.0448E+05 -1.0843E+05
0003181   1.7368E+06  1.2407E+05 -6.4224E+04
0003182   1.7789E+06  1.0341E+05 -2.6218E+04
0003183   1.7418E+06  4.9760E+04 -4.6798E+04
0003184   1.7073E+06  1.0836E+05  1.8897E+04
0003185   1.7275E+06  1.8630E+05  5.3782E+04
0003186   1.7099E+06  2.9607E+04  1.7016E+04
0003187   1.7254E+06  1.0143E+05 -3.0702E+04
0003188   1.7383E+06 -2.8064E+04  7.5422E+03
0003189   1.7077E+06  3.4113E+04 -7.3447E+04
0003190   1.7280E+06  9.5986E+04 -2.6572E+03
0003191   1.7057E+06 -1.7789E+04 -1.2259E+04
0003192   1.7303E+06 -1.3659E+04  4.5875E+04
0003193   1.6921E+06  8.4426E+03 -8.9569E+04
0003194   1.7675E+06  4.7168E+04 -7.4469E+03
0003195   1.7562E+06 -4.6539E+03 -4.7597E+04
0003196   1.7465E+06  3.8572E+03  3.7443E+04
0003197   1.7443E+06 -5.0908E+04 -6.6669E+02
0003198   1.7426E+06  4.1286E+04 -6.3698E+03
0003199   1.7302E+06  6.6362E+04 -6.7011E+04
0003200   1.7442E+06  6.6977E+04  3.9389E+03
0003201   1.7160E+06 -5.3713E+04 -6.2829E+04
0003202   1.7306E+06  1.0146E+05 -5.8227E+04
0003203   1.7459E+06 -2.9102E+04  4.1042E+04
0003204   1.7459E+06 -3.0563E+04 -1.3357E+05
0003205   1.7956E+06  7.7878E+04 -2.6867E+04
0003206   1.7478E+06 -4.2808E+04  5.1493E+04
0003207   1.7175E+06 -4.6100E+04  7.1994E+03
0003208   1.6967E+06 -6.0605E+04  2.6165E+04
0003209   1.7478E+06  2.3618E+04  4.0261E+04
0003210   1.7353E+06 -2.3696E+03 -1.1645E+05
0003211   1.7893E+06 -3.8003E+04 -8.1041E+03
0003212   1.7494E+06  6.2743E+04 -2.5280E+04
0003213   1.7322E+06  4.3037E+04 -3.7982E+04
0003214   1.7780E+06 -5.5984E+04 -7.8660E+04
0003215   1.7266E+06 -6.8993E+04 -1.0341E+05
0003216   1.7444E+06 -1.4689E+04 -8.1663E+03
0003217   1.7416E+06 -5.0658E+04  3.2554E+04
0003218   1.7138E+06  8.0598E+04 -7.7110E+04
0003219   1.7555E+06 -6.4920E+04 -3.8482E+04
0003220   1.7803E+06  6.0462E+04 -5.5809E+04
0003221   1.6884E+06 -1.0397E+05  3.1165E+03
0003222   1.7188E+06  2.4331E+03 -3.0790E+04
0003223   1.7088E+06  1.8701E+04  7.7577E+04
0003224   1.7323E+06  2.6061E+04 -1.5715E+04
0003225   1.7354E+06 -1.6621E+04 -1.1471E+05
0003226   1.7875E+06 -6.5653E+04  5.1850E+04
0003227   1.7721E+06 -5.4167E+04 -8.3537E+04
0003228   1.7449E+06  7.3824E+04  6.9647E+04
0003229   1.7604E+06 -2.6010E+04  1.4998E+04
0003230   1.7288E+06  3.6833E+04  3.1229E+04
0003231   1.7310E+06  4.8772E+04 -2.1626E+04
0003232   1.7600E+06  2.1493E+05  9.3546E+04
0003233   1.7468E+06  9.1273E+04  2.4950E+04
0003234   1.7214E+06  5.8462E+04 -4.9254E+04
0003235   1.7129E+06 -1.1262E+05  2.6671E+04
0003236   1.7604E+06  8.4920E+04 -1.1036E+05
0003237   1.7311E+06  8.3271E+04 -5.3587E+04
0003238   1.7409E+06 -6.9678E+04 -6.5118E+04
0003239   1.7399E+06 -2.3888E+04 -2.9014E+02
0003240   1.7049E+06 -4.4500E+04 -6.6672E+03
0003241   1.7661E+06  4.4527E+04 -1.1717E+04
0003242   1.7588E+06  4.2768E+04  1.0387E+04
0003243   1.7512E+06  1.2699E+05 -5.2528E+04
0003244   1.7099E+06  2.8440E+04 -1.8623E+04
0003245   1.7062E+06 -2.2904E+04  1.5437E+04
0003246   1.7186E+06  6.8009E+04  2.2005E+04
0003247   1.7213E+06  4.3184E+04  9.7876E+03
0003248   1.6966E+06  5.6291E+04 -1.3259E+04
0003249   1.7309E+06  2.5160E+05 -6.6264E+04
0003250   1.7154E+06 -8.4671E+04  5.7519E+03
0003251   1.7214E+06  1.4366E+05  1.1993E+05
0003252   1.7504E+06 -6.7546E+04  5.2661E+04
0003253   1.7767E+06 -2.7847E+04  3.0094E+03
0003254   1.7477E+06  1.4702E+04 -2.9799E+04
0003255   1.8031E+06  2.4866E+04  2.8770E+04
0003256   1.7288E+06 -6.1796E+04  4.5527E+04
0003257   1.5655E+06  5.4034E+05 -2.6569E+04
0003258   1.7355E+06  3.9941E+04  4.2719E+03
0003259   1.6869E+06  1.8730E+03  6.1041E+04
0003260   1.7142E+06  1.0859E+05  1.2668E+04
0003261   1.7534E+06 -1.5983E+05 -1.0376E+05
0003262   1.7107E+06 -1.0822E+05 -5.5752E+04
0003263   1.6661E+06 -3.1764E+04  1.1365E+04
0003264   1.8202E+06  5.5520E+03 -4.9482E+04
0003265   1.7733E+06 -5.9696E+04 -6.4438E+03
0003266   1.7565E+06 -6.4936E+04  5.7372E+04
0003267   1.7418E+06  7.3899E+04  6.9319E+04
0003268   1.7130E+06  1.8949E+04  1.6565E+04
0003269   1.7629E+06  3.6585E+04  6.0258E+04
0003270   1.7578E+06  5.4256E+03  2.5253E+04
0003271   1.7395E+06 -3.1287E+04  5.4088E+03
0003272   1.7150E+06  4.3321E+04  3.2930E+04
0003273   1.7213E+06 -2.7347E+04  4.8482E+04
0003274   1.7597E+06  2.1443E+05  5.1667E+04
0003275   1.7215E+06 -3.9760E+04 -6.4329E+04
0003276   1.7048E+06  7.2299E+04 -1.9912E+03
0003277   1.7576E+06 -7.1511E+04 -2.7344E+04
0003278   1.7313E+06  3.3504E+04 -9.5620E+04
0003279   1.7603E+06  7.0622E+04 -4.7680E+04
0003280   1.7337E+06  2.5340E+04 -8.5254E+03
0003281   1.7529E+06 -1.0417E+05  5.7164E+04
0003282   1.7724E+06 -7.2832E+04 -9.6714E+03
0003283   1.7503E+06 -4.3697E+04 -1.0020E+04
0003284   1.7026E+06 -8.9406E+04  2.0803E+04
0003285   1.7367E+06  1.6348E+03 -4.2267E+03
0003286   1.7393E+06  7.1749E+04  1.1540E+05
0003287   1.6960E+06 -1.3075E+04  2.9598E+04
0003288   1.6157E+06  1.3576E+05 -2.9823E+05
0003289   1.7450E+06  2.4856E+04 -2.6603E+04
0003290   1.7112E+06 -7.2965E+02  4.6276E+04
0003291   1.7511E+06 -4.4054E+04  8.4487E+03
0003292   1.7340E+06 -6.5911E+04  4.0541E+04
0003293   1.7097E+06 -1.1445E+04  2.7478E+02
0003294   1.7664E+06 -3.8711E+04  1.0907E+05
0003295   1.7048E+06 -3.9624E+04  1.5301E+04
0003296   1.7086E+06 -1.0562E+04 -4.7863E+04
0003297   1.7123E+06 -6.6114E+04  4.1860E+04
0003298   1.7530E+06 -5.4196E+03  3.7292E+04
0003299   1.7099E+06  6.7260E+04  5.2985E+04
0003300   1.7245E+06  2.1256E+04 -3.7497E+04
0003301   1.7361E+06  1.8523E+05  1.3801E+04
0003302   1.7688E+06  4.4035E+04 -1.5233E+04
0003303   1.7502E+06 -1.4406E+04  4.8512E+04
0003304   1.7381E+06 -1.7029E+02  1.1691E+05
0003305   1.6827E+06  1.0527E+05 -3.4075E+04
0003306   1.7612E+06  1.0441E+05  2.0783E+03
0003307   1.7520E+06 -2.4858E+04  4.9455E+04
0003308   1.8019E+06  5.6351E+04 -2.8136E+04
0003309   1.7415E+06  2.9361E+04 -5.1821E+04
0003310   1.7421E+06 -5.5730E+04  1.5981E+04
0003311   1.7212E+06  6.2446E+03 -6.4299E+04
0003312   1.7136E+06 -4.9934E+04 -1.1561E+04
0003313   1.7208E+06 -2.9823E+04 -1.7755E+04
0003314   1.7219E+06  4.3036E+04 -9.4948E+03
0003315   1.7338E+06 -3.0394E+04  3.2944E+04
0003316   1.7202E+06  4.6694E+04 -3.0760E+04
0003317   1.7401E+06 -7.0666E+04 -8.1795E+04
0003318   1.7343E+06  1.5122E+05  4.4840E+04
0003319   1.7791E+06 -2.0563E+04 -4.5901E+04
0003320   1.7383E+06  4.0512E+03  7.4884E+03
0003321   1.7635E+06  2.9011E+04 -5.5844E+04
0003322   1.7679E+06 -6.9133E+04  1.3189E+03
0003323   1.7357E+06  2.2058E+04 -2.1291E+03
0003324   1.7196E+06 -8.1413E+04 -1.3357E+04
0003325   1.7149E+06 -1.3402E+05 -1.5201E+05
0003326   1.7237E+06  5.2478E+04  5.2192E+04
0003327   1.7470E+06  3.6698E+04 -3.5003E+04
0003328   1.7249E+06  9.5826E+03  3.5329E+04
0003329   1.7467E+06 -4.0750E+04 -4.6342E+04
0003330   1.7485E+06  4.7718E+04 -7.1348E+04
0003331   1.7508E+06 -6.0411E+04 -2.0906E+03
0003332   1.7574E+06  4.7078E+04 -1.2038E+05
0003333   1.7370E+06 -7.5952E+04 -2.9107E+04
0003334   1.7121E+06 -1.2165E+05 -3.7085E+04
0003335   1.7590E+06 -4.2088E+04  6.9264E+03
0003336   1.7250E+06 -7.0726E+04 -3.3612E+04
0003337   1.7452E+06  1.9983E+04 -1.0797E+04
0003338   1.7782E+06 -2.2848E+04 -3.0822E+04
0003339   1.7271E+06 -6.2747E+04 -3.1731E+04
0003340   1.7209E+06 -2.0016E+04 -1.1809E+05
0003341   1.7410E+06  1.7334E+04 -1.6616E+03
0003342   1.7311E+06  1.0115E+04 -7.8234E+04
0003343   1.7608E+06  2.1310E+04  3.2230E+04
0003344   1.7064E+06  1.5514E+04 -5.1930E+03
0003345   1.7370E+06 -6.8262E+03  5.1856E+04
0003346   1.7398E+06 -2.4510E+04  5.5447E+04
0003347   1.7143E+06 -7.0582E+03  3.1722E+04
0003348   1.6830E+06  1.2361E+05 -1.0563E+05
0003349   1.7265E+06  4.9619E+04  1.7578E+05
0003350   1.7523E+06 -3.2470E+04  1.6344E+04
0003351   1.7666E+06 -9.2351E+04 -1.4858E+05
0003352   1.7670E+06  4.2743E+04 -4.0446E+03
0003353   1.7157E+06 -2.1576E+04  8.2415E+04
0003354   1.7213E+06  4.3568E+04  1.0932E+04
0003355   1.7403E+06 -8.2163E+04 -1.0942E+05
0003356   1.7201E+06  5.4581E+03  2.7713E+04
0003357   1.7073E+06  1.1889E+05  7.5353E+04
0003358   1.7825E+06 -4.4699E+04 -1.0291E+05
0003359   1.7700E+06 -2.9367E+03 -8.4053E+04
0003360   1.7350E+06 -3.9962E+04  1.0235E+05
0003361   1.7396E+06 -1.8532E+04  5.7753E+04
0003362   1.7017E+06 -3.1077E+04  3.0423E+04
0003363   1.7742E+06  2.6282E+04  2.8137E+04
0003364   1.7851E+06 -1.1757E+05 -5.7102E+04
0003365   1.7472E+06 -8.4416E+04 -8.1417E+03
0003366   1.7641E+06 -1.8808E+04  5.0176E+04
0003367   1.6720E+06  9.7130E+03 -8.1472E+04
0003368   1.7318E+06 -6.2567E+04 -4.5803E+04
0003369   1.7346E+06 -1.5636E+04  2.1030E+04
0003370   1.7124E+06 -3.4313E+03  6.0093E+04
0003371   1.7510E+06  8.1409E+04  4.8101E+04
0003372   1.7177E+06 -1.4929E+04  1.9343E+04
0003373   1.6966E+06 -2.0418E+04 -7.2618E+04
0003374   1.7033E+06 -1.9756E+04 -1.2902E+03
0003375   1.7349E+06 -3.6106E+04  2.3956E+04
0003376   1.7487E+06 -3.8744E+04 -5.6677E+03
0003377   1.7787E+06 -1.6322E+04 -1.8506E+04
0003378   1.7362E+06 -7.5449E+02  7.2962E+04
0003379   1.7404E+06 -4.9112E+04  6.8334E+04
0003380   1.6994E+06  3.1727E+03 -6.4367E+04
0003381   1.7329E+06  1.1903E+05  5.0124E+04
0003382   1.7930E+06  8.5528E+03  6.8295E+04
0003383   1.7278E+06 -1.5816E+04  1.3151E+05
0003384   1.7380E+06 -1.4539E+04  1.4124E+04
0003385   1.7189E+06 -6.2980E+04  4.3425E+04
0003386   1.7277E+06  6.8794E+03  4.7495E+03
0003387   1.7570E+06 -8.9397E+04  5.9830E+04
0003388   1.7602E+06 -1.3254E+04 -4.8188E+04
0003389   1.7054E+06 -1.2999E+05  2.0267E+05
0003390   1.7423E+06 -1.4547E+04  7.0762E+04
0003391   1.7482E+06 -2.9416E+04  4.1311E+04
0003392   1.7551E+06  5.5605E+04  1.3799E+05
0003393   1.7594E+06 -1.6352E+04  8.3744E+04
0003394   1.7441E+06 -7.2024E+03  7.0068E+04
0003395   1.7185E+06 -2.7932E+04 -7.9402E+04
0003396   1.7792E+06 -7.8305E+03 -2.0210E+04
0003397   1.6492E+06 -7.3841E+04  3.9934E+04
0003398   1.7644E+06  8.8664E+04  5.5816E+03
0003399   1.6723E+06  6.4823E+04 -1.8779E+04
0003400   1.7233E+06  3.6890E+04  4.9750E+03
0003401   1.7515E+06 -2.7011E+04  7.1259E+04
0003402   1.7432E+06  1.6783E+04 -1.2054E+05
0003403   1.7047E+06 -3.9093E+04  3.8785E+04
0003404   1.7617E+06 -7.9328E+04  9.1764E+04
0003405   1.7745E+06  1.1001E+03  5.5113E+03
0003406   1.6900E+06  1.1849E+05  1.6401E+05
0003407   1.7787E+06 -8.0502E+04 -4.9582E+04
0003408   1.7633E+06  1.0568E+04 -9.4017E+04
0003409   1.7429E+06  2.5892E+04 -4.7349E+04
0003410   1.7358E+06  5.1621E+04 -4.8816E+04
0003411   1.7258E+06 -3.8170E+04 -1.8575E+04
0003412   1.7599E+06 -1.5298E+04  1.8610E+04
0003413   1.7067E+06  1.7933E+04 -3.6986E+04
0003414   1.7669E+06 -2.3678E+04  1.5218E+04
0003415   1.7219E+06  3.9942E+04  1.1199E+05
0003416   1.7507E+06  1.2877E+05  2.1108E+04
0003417   1.7326E+06 -3.1679E+04 -3.8860E+04
0003418   1.7620E+06 -9.8703E+04  2.0050E+04
0003419   1.7025E+06  1.2930E+05 -1.1307E+05
0003420   1.7493E+06 -7.6649E+04  1.0565E+05
0003421   1.7025E+06  1.2213E+05 -4.1493E+03
0003422   1.6961E+06 -4.9187E+04 -1.1316E+04
0003423   1.7416E+06 -2.0410E+05  2.7097E+04
0003424   1.6894E+06  6.5708E+04 -5.6476E+04
0003425   1.7143E+06 -7.0599E+04 -4.7401E+03
0003426   1.7504E+06  5.9565E+04 -1.1669E+05
0003427   1.6908E+06 -1.1306E+05 -2.2301E+03
0003428   1.6990E+06  2.2354E+04  7.0412E+04
0003429   1.7163E+06  5.5036E+04 -9.2616E+03
0003430   1.7166E+06  3.2081E+04  2.3937E+04
0003431   1.7695E+06  4.4611E+04 -2.7776E+03
0003432   1.7749E+06  3.4865E+04 -6.5186E+04
0003433   1.6819E+06  3.2801E+04 -1.1650E+05
0003434   1.7563E+06 -3.2025E+04  7.0600E+03
0003435   1.7209E+06  5.1186E+04  2.1109E+04
0003436   1.7626E+06 -1.8162E+04  5.7025E+04
0003437   1.7185E+06  2.0314E+04 -5.6955E+04
0003438   1.7137E+06 -6.4976E+04 -5.5040E+03
0003439   1.6886E+06  9.6747E+04  1.0253E+05
0003440   1.7324E+06 -6.2628E+04  1.3187E+04
0003441   1.7497E+06  6.9955E+04 -2.5370E+04
0003442   1.6992E+06  1.0958E+05 -6.2039E+03
0003443   1.7291E+06  1.0742E+03  1.3422E+04
0003444   1.7045E+06  2.9162E+04  1.1633E+04
0003445   1.7498E+06 -6.7041E+04 -4.3691E+04
0003446   1.7489E+06 -2.8008E+04 -6.7453E+04
0003447   1.7743E+06 -2.1020E+03 -1.4053E+04
0003448   1.7616E+06  4.7638E+04  1.6329E+04
0003449   1.7883E+06 -8.5267E+04  3.7057E+04
0003450   1.7656E+06  4.1111E+04 -7.3013E+04
0003451   1.8009E+06  4.2616E+04 -4.9579E+04
0003452   1.7420E+06 -3.8421E+03 -1.1582E+05
0003453   1.7211E+06  1.0308E+05 -5.9357E+04
0003454   1.7558E+06 -1.7542E+04 -1.2106E+04
0003455   1.7290E+06  3.7508E+04  7.7225E+04
0003456   1.7058E+06 -2.7600E+04  4.7520E+04
0003457   1.7114E+06 -1.0646E+05  6.6437E+03
0003458   1.7730E+06  1.5214E+04  1.3402E+05
0003459   1.7250E+06  5.0122E+04  2.0506E+04
0003460   1.7029E+06 -1.0258E+05  1.4654E+05
0003461   1.7405E+06  1.3361E+04  4.2658E+04
0003462   1.7317E+06  2.3849E+04 -3.8817E+04
0003463   1.7132E+06  4.3540E+03  3.8887E+04
0003464   1.7143E+06 -6.7025E+04  8.4794E+03
0003465   1.6900E+06 -3.3496E+05 -5.6846E+04
0003466   1.7497E+06 -1.1827E+05 -7.3796E+04
0003467   1.7195E+06 -8.0269E+04  1.4172E+04
0003468   1.7464E+06  4.3252E+04  3.2289E+04
0003469   1.7367E+06 -2.6940E+03  1.4796E+04
0003470   1.7693E+06 -4.8030E+03  7.3472E+03
0003471   1.7848E+06 -1.1738E+04  9.9762E+03
0003472   1.7631E+06  4.4188E+04 -4.7079E+04
0003473   1.7266E+06  3.9680E+04  2.5199E+04
0003474   1.7539E+06  4.6154E+04 -2.6233E+04
0003475   1.7395E+06  1.3566E+04 -3.9968E+04
0003476   1.7044E+06  5.2173E+04 -2.7760E+04
0003477   1.7499E+06 -4.4065E+04 -5.9211E+03
0003478   1.7804E+06 -8.7732E+04 -8.9403E+03
0003479   1.7627E+06 -7.2167E+04  1.6648E+04
0003480   1.7671E+06 -1.0490E+04 -6.7449E+04
0003481   1.7010E+06  1.4241E+05 -2.3518E+03
0003482   1.7969E+06  4.8795E+04  1.2778E+04
0003483   1.7573E+06  2.2053E+04 -1.4017E+05
0003484   1.7485E+06 -2.8508E+04 -4.6388E+04
0003485   1.7144E+06  1.9877E+04 -1.6687E+04
0003486   1.7748E+06 -2.0169E+04 -6.2612E+04
0003487   1.7090E+06 -5.0907E+04 -1.0710E+04
0003488   1.7726E+06 -2.2398E+04 -4.3020E+04
0003489   1.7411E+06  1.8221E+04 -7.2428E+04
0003490   1.7444E+06 -7.2906E+04  7.1247E+04
0003491   1.7107E+06 -4.4305E+04  1.5674E+04
0003492   1.7249E+06  3.5774E+04 -4.1585E+04
0003493   1.7187E+06 -2.0031E+04 -3.1248E+03
0003494   1.7509E+06 -2.4401E+04  1.4608E+04
0003495   1.7418E+06  4.6285E+03 -6.2713E+04
0003496   1.7310E+06  6.1533E+04 -6.6452E+03
0003497   1.7501E+06  6.8605E+04 -1.9583E+05
0003498   1.7579E+06  9.4440E+04 -2.2486E+04
0003499   1.7262E+06 -3.1050E+03  2.0311E+04
0003500   1.7597E+06 -9.7259E+04 -3.8834E+04
0003501   1.6764E+06 -8.9896E+02  1.0491E+04
0003502   1.7273E+06  2.7294E+04 -5.3894E+03
0003503   1.7301E+06 -5.7393E+04  4.0661E+04
0003504   1.7719E+06  6.4104E+03  1.8717E+05
0003505   1.7308E+06  8.4626E+04 -7.4515E+04
0003506   1.7301E+06 -5.3836E+04  8.4270E+04
0003507   1.7541E+06 -5.8605E+04 -1.0513E+05
