============================== SRIM-2008.04 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = He (02)   Ion Mass= 004.0030
Energy  = 4267367.E-02 keV
0000469   7.0051E+06  6.2945E+04  1.8903E+04
0000470   6.9723E+06  1.6164E+05  1.0489E+05
0000471   7.0446E+06  1.1844E+05  1.6443E+05
0000472   6.9752E+06  1.0574E+05  5.2464E+04
0000473   6.9906E+06  1.0679E+05 -1.8534E+04
0000474   7.0522E+06  8.0454E+04  2.2034E+04
0000475   7.0527E+06 -6.8070E+04  1.9817E+05
0000476   7.0016E+06  4.8501E+04  1.5057E+05
0000477   7.0163E+06 -1.0227E+05 -1.1242E+05
0000478   6.9579E+06 -1.4330E+05  1.3714E+05
0000479   7.0582E+06  3.3762E+04  1.1511E+05
0000480   7.0859E+06 -3.7840E+04  9.4573E+04
0000481   6.9868E+06  3.8259E+04  6.0346E+04
0000482   6.9954E+06  1.8281E+03 -2.2047E+04
0000483   7.0709E+06  7.9840E+04 -9.2526E+03
0000484   6.9867E+06  9.6549E+04 -1.1237E+04
0000485   7.1297E+06  1.5709E+05  6.7286E+04
0000486   7.0297E+06  1.1148E+05 -3.7151E+04
0000487   7.0023E+06  1.0098E+05  2.3159E+04
0000488   7.0394E+06  1.7380E+05 -1.7176E+04
0000489   7.0114E+06  1.5916E+05  1.3486E+05
0000490   6.9950E+06 -7.0909E+04  6.2961E+04
0000491   6.9467E+06  1.1118E+03  1.4716E+05
0000492   7.0161E+06  1.5708E+05 -2.8361E+04
0000493   7.0542E+06  8.0724E+04  1.7983E+05
0000494   6.8961E+06 -3.7094E+04  1.6357E+05
0000495   7.0502E+06  1.2299E+05  3.2535E+04
0000496   7.0077E+06 -3.1671E+04  1.7049E+05
0000497   7.0172E+06 -2.0257E+05  7.3969E+04
0000498   7.0430E+06 -7.7013E+04 -1.7775E+05
0000499   6.9902E+06  2.2288E+05 -1.4989E+05
0000500   6.9570E+06 -2.8941E+04  2.8705E+05
0000501   7.0897E+06  2.8669E+04 -2.0843E+04
0000502   6.9951E+06  2.5259E+05  1.5034E+05
0000503   6.9885E+06  3.8210E+04  2.1595E+05
0000504   7.0106E+06  8.3586E+04  1.0982E+05
0000505   7.0891E+06  4.0530E+04 -9.6390E+03
0000506   7.0974E+06 -1.0836E+05 -1.4080E+04
0000507   6.9686E+06  3.5185E+04 -2.3773E+05
0000508   7.0928E+06 -2.0805E+05 -2.6565E+04
0000509   7.0033E+06  5.8228E+03 -5.1996E+04
0000510   7.0392E+06  9.3332E+04 -3.6754E+04
0000511   7.0067E+06 -1.3491E+05  1.0243E+05
0000512   7.0447E+06  1.8789E+04  1.1545E+05
0000513   6.9814E+06  1.0260E+05  3.6068E+04
0000514   7.0078E+06  8.7133E+04  7.7028E+04
0000515   7.1076E+06 -1.5078E+05  3.6444E+04
0000516   7.0710E+06  1.2124E+05  1.0420E+04
0000517   6.9517E+06  1.8429E+05 -9.4687E+04
0000518   7.1003E+06  2.1489E+03 -3.3661E+04
0000519   7.0359E+06  6.6046E+04  2.8477E+04
0000520   7.0151E+06 -2.1505E+04 -1.2731E+04
0000521   6.9150E+06 -1.8444E+04 -1.8767E+05
0000522   7.0210E+06 -1.5939E+05 -1.5669E+04
0000523   6.9316E+06  2.6887E+04  2.0411E+05
0000524   6.9611E+06  1.4311E+05  6.0026E+04
0000525   7.0137E+06 -4.5280E+04 -6.2655E+04
0000526   6.9875E+06  1.4116E+05  5.2427E+05
0000527   7.0230E+06 -9.5906E+04 -1.3077E+05
0000528   7.0425E+06 -3.3149E+04  1.4152E+05
0000529   7.0802E+06 -1.4214E+05  1.5387E+04
0000530   6.9637E+06  3.6447E+04  1.4900E+05
0000531   7.0539E+06 -2.5687E+05 -2.5487E+05
0000532   6.9608E+06  1.7329E+04 -5.7058E+04
0000533   7.1764E+06  5.2212E+04  1.2630E+05
0000534   6.9935E+06  7.3983E+04  9.0122E+03
0000535   6.9802E+06 -3.2281E+05  1.7735E+05
0000536   7.0786E+06 -3.0410E+05 -2.3172E+04
0000537   7.0776E+06  4.9648E+04 -6.9404E+04
0000538   7.1027E+06 -9.5052E+04  3.1956E+04
0000539   7.0386E+06  1.2605E+05  5.0502E+04
0000540   7.0760E+06  1.0719E+04 -4.7489E+04
0000541   7.0133E+06  7.6310E+03 -3.0544E+04
0000542   7.0235E+06  1.6390E+05 -1.1606E+05
0000543   7.0930E+06  1.9505E+05 -1.5143E+05
0000544   6.9937E+06 -5.6951E+04  1.1408E+05
0000545   7.0068E+06 -2.3717E+05 -1.0264E+05
0000546   6.9819E+06  2.9695E+04 -5.5021E+04
0000547   7.0118E+06  1.1726E+04 -1.6835E+05
0000548   6.9323E+06  1.1249E+05 -1.4046E+05
0000549   6.9178E+06  1.8897E+03  1.0191E+05
0000550   7.0323E+06 -7.9681E+04 -3.7987E+04
0000551   6.9905E+06 -1.9447E+05 -8.3809E+04
0000552   6.9559E+06  1.2202E+05 -3.2532E+04
0000553   7.0117E+06  1.9104E+05  2.1768E+05
0000554   7.0009E+06 -6.0565E+04 -1.3640E+04
0000555   7.0836E+06  1.3489E+05 -3.5594E+04
0000556   7.0126E+06  7.9361E+03  7.0018E+03
0000557   6.9931E+06 -4.7591E+04  1.3124E+04
0000558   6.9761E+06  4.4391E+04 -2.6491E+03
0000559   7.0489E+06 -7.2816E+04 -9.7370E+04
0000560   7.0645E+06 -1.9436E+05 -6.4047E+04
0000561   7.0334E+06  4.6871E+04  2.0969E+04
0000562   7.0146E+06 -3.6549E+04  3.4476E+03
0000563   6.9256E+06  3.4440E+04 -8.8004E+04
0000564   6.9767E+06  1.0062E+04 -8.6824E+04
0000565   7.0626E+06 -1.8273E+05  8.6612E+04
0000566   7.0418E+06 -8.0892E+04 -2.5687E+04
0000567   7.0188E+06  8.1731E+04  1.7050E+05
0000568   7.0443E+06  3.0535E+03 -1.0651E+05
0000569   7.0414E+06  1.2664E+05 -6.6827E+04
0000570   7.0054E+06 -7.8004E+04 -1.0161E+04
0000571   7.0106E+06 -6.8745E+04 -1.4479E+05
0000572   7.0148E+06 -8.1825E+04 -1.0756E+05
0000573   7.0503E+06  4.8060E+04  5.5227E+04
0000574   6.9974E+06 -1.4788E+05 -9.8724E+04
0000575   7.0241E+06 -1.2239E+05 -9.5708E+03
0000576   6.9857E+06 -1.6354E+05 -3.7853E+05
0000577   7.0367E+06  3.0557E+03  5.7273E+04
0000578   6.8848E+06  1.5964E+05 -1.2243E+04
0000579   6.9920E+06 -4.3337E+04  5.9841E+04
0000580   7.0257E+06 -6.8779E+04 -1.8866E+05
0000581   6.9952E+06 -1.2486E+04 -9.5189E+04
0000582   6.9839E+06  2.5687E+04  1.7392E+05
0000583   7.1675E+06 -4.2858E+04 -1.8172E+04
0000584   6.9438E+06 -3.3735E+04  1.2395E+04
0000585   6.9539E+06  4.8385E+04 -4.4197E+04
0000586   7.0611E+06 -1.7942E+04 -3.5348E+04
0000587   7.0392E+06 -7.9768E+04  7.5933E+04
0000588   7.0501E+06 -1.3876E+05 -1.9174E+05
0000589   7.0076E+06  1.1740E+05 -9.1625E+03
0000590   6.9809E+06  1.2500E+05 -5.9992E+03
0000591   7.0877E+06 -5.2158E+04  5.7207E+04
0000592   7.1538E+06  8.0639E+04  7.1701E+04
0000593   6.9306E+06  6.9979E+04  3.0815E+05
0000594   7.1625E+06 -1.8875E+04  8.1171E+04
0000595   7.0248E+06  6.8777E+04 -1.4138E+05
0000596   6.9856E+06  2.3013E+04 -7.2088E+04
0000597   6.9945E+06 -1.4443E+04 -6.6386E+04
0000598   7.0235E+06  1.6015E+05 -6.7966E+04
0000599   7.0149E+06  5.3942E+04 -1.4234E+04
0000600   7.0099E+06 -4.0066E+04 -2.3031E+04
0000601   7.0115E+06  1.1429E+05 -3.0917E+04
0000602   6.9169E+06 -4.1086E+04 -2.7143E+04
0000603   7.0714E+06 -4.0992E+04  4.7764E+04
0000604   7.0211E+06  1.4167E+04  2.5971E+04
0000605   6.8959E+06 -6.3091E+04 -2.4268E+05
0000606   7.0207E+06  1.4156E+04  9.6132E+04
0000607   7.0053E+06 -2.1693E+05  4.5846E+04
0000608   6.9623E+06 -2.2351E+05  1.9032E+05
0000609   6.9752E+06  9.6056E+04  3.1333E+05
0000610   7.0462E+06  1.2468E+05  1.8395E+05
0000611   7.0147E+06  5.6500E+03  8.2704E+04
0000612   7.0514E+06 -1.8291E+04  3.5599E+05
0000613   7.0449E+06  1.3857E+04  8.8575E+03
0000614   7.1053E+06  1.0853E+05 -5.2248E+04
0000615   7.0186E+06  4.8998E+03 -1.1654E+05
0000616   7.0050E+06  1.5544E+05 -5.6363E+04
0000617   6.9033E+06  1.1350E+05  2.9574E+03
0000618   7.0641E+06 -1.6358E+05 -7.7483E+04
0000619   7.0246E+06 -8.1871E+04 -1.7104E+05
0000620   7.0917E+06 -6.4140E+04 -9.8013E+04
0000621   7.0467E+06 -4.7974E+04 -7.3699E+02
0000622   7.0102E+06  3.0327E+05 -3.5522E+04
0000623   6.9880E+06 -3.2580E+04 -5.8731E+04
0000624   7.0217E+06  9.3183E+04  6.8976E+03
0000625   7.1503E+06  6.6397E+04 -1.0694E+04
0000626   7.0541E+06  7.2976E+04  2.1831E+04
0000627   7.0087E+06  6.3639E+03 -1.1206E+05
0000628   6.9926E+06  4.5148E+04 -2.2162E+05
0000629   6.9166E+06 -1.1973E+05  5.9918E+04
0000630   7.0756E+06  6.1957E+04  9.3673E+04
0000631   7.0159E+06 -7.1202E+04 -5.2414E+04
0000632   7.0575E+06 -1.4346E+05  4.5199E+04
0000633   7.0153E+06 -1.3870E+05  2.0748E+04
0000634   6.9024E+06  3.1262E+05  4.7718E+05
0000635   6.9534E+06 -4.4278E+04  7.3930E+04
0000636   6.9141E+06  1.8706E+05 -4.3314E+04
0000637   6.9856E+06  5.8684E+04 -5.1474E+04
0000638   6.9569E+06  1.1078E+05 -9.0719E+04
0000639   6.9927E+06 -4.2480E+04 -1.3421E+05
0000640   7.0132E+06  4.0222E+04  9.7750E+04
0000641   6.9944E+06 -9.2041E+04 -2.9043E+05
0000642   7.0516E+06  1.5738E+05  1.3499E+05
0000643   6.9447E+06 -1.9454E+05 -9.8615E+04
0000644   6.9457E+06 -8.2624E+04  9.9049E+04
0000645   7.0305E+06  1.0555E+05 -5.4688E+03
0000646   7.0137E+06  1.6280E+05  5.7646E+03
0000647   6.7197E+06 -5.3171E+05  2.0778E+05
0000648   7.0059E+06  1.3885E+05 -2.5504E+04
0000649   7.0105E+06 -1.3117E+05 -2.3672E+02
0000650   7.0467E+06 -9.6265E+04  1.3989E+04
0000651   7.0231E+06  1.9177E+05  7.3874E+04
0000652   7.0098E+06 -1.2603E+05 -4.2211E+04
0000653   7.0270E+06  5.6390E+04 -2.0093E+04
0000654   6.9467E+06  2.8054E+04 -1.7729E+05
0000655   7.0366E+06 -9.3536E+04  5.6188E+03
0000656   6.9689E+06  1.2627E+04 -8.8049E+04
0000657   7.0573E+06 -4.1523E+03 -1.0297E+05
0000658   7.0115E+06  9.4998E+04 -5.3820E+04
0000659   7.0729E+06 -7.3275E+04  2.8506E+04
0000660   7.0018E+06 -4.3448E+05  2.8950E+05
0000661   7.0037E+06  1.4206E+05  8.6347E+04
0000662   7.0427E+06 -5.1497E+04  1.5231E+05
0000663   7.0074E+06 -1.6056E+05 -7.3338E+04
0000664   7.0065E+06 -1.7260E+05  6.2339E+04
0000665   7.0507E+06  2.9366E+04  2.1424E+05
0000666   6.9958E+06  9.7657E+04 -5.7954E+04
0000667   6.9990E+06  1.6993E+05 -4.3304E+04
0000668   6.9761E+06 -3.0604E+05  3.2356E+04
0000669   6.9804E+06  9.1855E+04  2.5507E+04
0000670   6.9732E+06  8.8497E+04  2.2428E+05
0000671   6.9692E+06  2.6184E+04  1.0241E+05
0000672   7.0815E+06 -6.8510E+04 -1.2228E+05
0000673   7.0092E+06 -3.9342E+04  2.2923E+05
0000674   7.0319E+06  7.2583E+02  4.5939E+04
0000675   7.0708E+06  1.1917E+05  4.1440E+04
0000676   6.9860E+06  4.5300E+04 -9.2572E+04
0000677   6.9791E+06  7.8768E+04 -3.2325E+04
0000678   6.9794E+06  2.6148E+05  7.8413E+04
0000679   6.9886E+06 -1.6313E+05  1.9707E+04
0000680   7.0166E+06  5.4096E+04  1.2840E+05
0000681   6.9848E+06 -1.3871E+04  3.1304E+04
0000682   7.0511E+06  2.7905E+05  1.0868E+05
0000683   7.0411E+06 -3.1319E+04  1.9814E+04
0000684   6.9827E+06  3.0770E+04  1.6061E+05
0000685   6.9606E+06  2.3892E+05  1.9798E+05
0000686   7.0255E+06 -5.0199E+03  8.3569E+04
0000687   6.9655E+06 -1.6934E+05  5.0398E+04
0000688   7.0354E+06  1.0228E+05 -7.7224E+04
0000689   7.0722E+06 -8.0369E+04 -6.0653E+04
0000690   7.0205E+06 -1.3452E+04  1.3453E+05
0000691   6.9712E+06  7.0407E+04 -7.4492E+04
0000692   6.9760E+06  1.6503E+05  2.5783E+05
0000693   6.9844E+06 -1.7459E+04  1.6908E+04
0000694   6.9887E+06  1.9138E+05  1.3661E+05
0000695   6.9951E+06  5.2954E+04 -1.7680E+04
0000696   7.0297E+06  7.5216E+03 -1.0684E+05
0000697   7.0527E+06 -2.5789E+03 -5.7053E+04
0000698   6.9550E+06  7.8903E+04 -7.9212E+04
0000699   7.0137E+06  1.3272E+05 -4.8531E+04
0000700   7.1239E+06  5.1477E+04 -1.5906E+05
0000701   7.0421E+06 -3.1877E+04 -1.2585E+05
0000702   7.0638E+06  6.0498E+03 -3.3566E+04
0000703   6.9815E+06 -1.0111E+05  3.9481E+04
0000704   7.0248E+06 -1.7185E+04 -5.4221E+04
0000705   6.9920E+06 -2.0477E+05  6.7365E+04
0000706   7.1367E+06  7.6540E+04  2.2349E+04
0000707   6.9409E+06 -1.6723E+04  1.9194E+05
0000708   6.9857E+06 -9.2943E+04 -7.7690E+02
0000709   7.0342E+06 -1.1358E+05  7.3079E+04
0000710   7.0491E+06 -3.5001E+05 -6.7782E+04
0000711   6.9686E+06  6.4397E+04  1.5314E+04
0000712   7.0260E+06 -4.2143E+04 -8.4851E+04
0000713   7.0750E+06  3.4772E+04 -3.0375E+04
0000714   7.1072E+06  1.3666E+05 -7.0181E+04
0000715   7.0165E+06 -4.3912E+04  2.6155E+03
0000716   7.0024E+06 -1.7755E+05 -1.0418E+05
0000717   7.0063E+06 -5.7134E+04  1.4993E+05
0000718   7.0014E+06 -2.0538E+05 -1.9430E+05
0000719   6.9781E+06  1.9443E+05  1.2416E+05
0000720   7.0448E+06 -5.1343E+04 -2.2521E+05
0000721   7.0411E+06  2.0479E+05  7.3313E+04
0000722   7.0881E+06  3.5773E+05  1.0087E+05
0000723   7.0483E+06 -1.9772E+05  7.0870E+03
0000724   7.0690E+06  1.4051E+05  2.7102E+04
0000725   7.1106E+06  3.4742E+04 -2.0079E+04
0000726   6.9844E+06 -1.0140E+05  2.9189E+04
0000727   6.8850E+06  6.8002E+04 -3.0403E+05
0000728   7.0372E+06  1.8185E+05 -3.1302E+05
0000729   7.0464E+06  7.2544E+04  6.6884E+04
0000730   6.9762E+06  6.6851E+04 -1.2173E+05
0000731   7.0631E+06  2.0836E+05  1.9682E+04
0000732   7.0047E+06  1.5403E+05 -1.0606E+05
0000733   7.0124E+06 -1.6384E+04 -3.4023E+05
0000734   7.0368E+06  5.1346E+04  2.1564E+05
0000735   7.0557E+06 -2.2284E+04  6.5302E+04
0000736   7.0546E+06  5.4940E+04 -9.0016E+04
0000737   7.0597E+06 -5.0884E+04 -2.7053E+05
0000738   7.0034E+06 -1.1463E+04 -4.3592E+04
0000739   7.0598E+06  4.0919E+04  9.2466E+03
0000740   7.0039E+06 -7.5924E+03 -6.6601E+04
0000741   7.0331E+06 -1.9799E+04 -1.0333E+05
0000742   7.1437E+06  3.0198E+04  1.6379E+05
0000743   6.9713E+06  5.4398E+04 -5.7520E+04
0000744   6.8927E+06  1.1239E+05 -3.3872E+05
0000745   6.9755E+06  1.0254E+05  8.1759E+04
0000746   6.9379E+06 -3.2766E+05  2.1868E+04
0000747   7.0381E+06 -6.9931E+04 -1.5825E+04
0000748   6.9862E+06  6.1478E+04 -6.5650E+03
0000749   6.9869E+06  8.8819E+04 -9.7413E+03
0000750   6.9157E+06 -6.0239E+05  1.7930E+05
0000751   6.9570E+06  8.1378E+03  8.7427E+04
0000752   7.0431E+06  5.8192E+04 -1.8475E+05
0000753   6.9725E+06  2.3316E+04 -4.0942E+04
0000754   7.0702E+06  3.1401E+04  8.0724E+04
0000755   6.9825E+06 -1.4263E+05  4.8372E+04
0000756   6.2818E+06  7.3805E+05 -1.2694E+06
0000757   7.0089E+06  4.2518E+04  1.7598E+05
0000758   7.0476E+06 -7.2257E+04  3.1118E+03
0000759   6.8988E+06  1.5286E+05  8.3425E+04
0000760   6.9918E+06 -6.1106E+04 -2.3825E+05
0000761   7.0137E+06 -2.0332E+05 -6.3722E+03
0000762   7.0149E+06 -1.4014E+04  1.5272E+04
0000763   7.0710E+06 -9.4772E+04  1.3052E+05
0000764   7.0036E+06 -5.0516E+04 -1.8419E+04
0000765   6.9853E+06 -1.4893E+05  6.0412E+04
0000766   7.0213E+06 -6.6997E+04 -6.7107E+04
0000767   7.0648E+06 -1.8607E+05 -7.0634E+04
0000768   7.0153E+06 -3.7952E+04  2.1898E+04
0000769   7.0587E+06 -2.1669E+05 -9.3136E+04
0000770   6.9996E+06  1.1837E+05  1.6763E+05
0000771   7.0303E+06 -2.4755E+04 -8.1999E+04
0000772   7.0556E+06 -4.3565E+03  1.1981E+05
0000773   7.0616E+06 -1.5039E+05 -1.2877E+05
0000774   7.0558E+06 -4.4532E+04  7.8753E+04
0000775   7.0680E+06  6.1299E+04 -2.2941E+04
0000776   7.0514E+06 -5.4847E+04  3.2786E+04
0000777   7.0008E+06  5.9799E+03  5.6658E+03
0000778   7.0530E+06  1.8968E+05  1.6359E+04
0000779   7.0297E+06 -4.0045E+04  2.5187E+04
0000780   7.0498E+06 -3.0592E+04 -1.8223E+05
0000781   7.0258E+06  4.8904E+04  2.4050E+04
0000782   6.9648E+06 -1.3618E+04 -1.3511E+05
0000783   6.9934E+06  6.4923E+02 -4.5919E+04
0000784   7.0239E+06  2.0782E+05  7.8473E+04
0000785   6.9260E+06  5.4582E+04 -1.3718E+04
0000786   6.9975E+06  2.5113E+05 -2.2261E+05
0000787   7.0142E+06  2.0248E+04 -1.2589E+05
0000788   6.9052E+06  2.4278E+05 -3.9134E+05
0000789   6.9968E+06 -1.1694E+04 -1.8574E+05
0000790   7.0341E+06 -8.6643E+04 -9.6857E+04
0000791   6.9429E+06 -1.0171E+05  9.0280E+04
0000792   7.0384E+06 -1.0686E+05 -1.0920E+05
0000793   7.0333E+06 -1.3064E+05 -1.5602E+05
0000794   7.1194E+06 -2.2276E+05  1.6928E+05
0000795   6.9852E+06 -4.0669E+04 -1.0702E+05
0000796   6.9915E+06  4.9806E+03  1.6217E+05
0000797   7.0729E+06 -1.7934E+05 -9.5615E+04
0000798   7.0045E+06 -1.1849E+04  1.0788E+05
0000799   7.1002E+06 -3.8432E+04  4.7752E+04
0000800   7.0115E+06  7.8232E+04  3.4994E+04
0000801   6.9938E+06  5.3899E+03  1.9477E+04
0000802   7.0105E+06 -2.2379E+05  9.4370E+04
0000803   7.0179E+06  2.7798E+04  2.2909E+04
0000804   7.0735E+06  7.8396E+04  1.0616E+04
0000805   7.0914E+06  5.4479E+04 -5.6749E+04
0000806   7.0412E+06  8.7901E+03  4.5519E+04
0000807   7.0204E+06  1.3197E+05 -9.3218E+04
0000808   6.9960E+06 -1.2783E+04  1.3513E+04
0000809   6.9890E+06 -1.3483E+05 -8.0678E+04
0000810   7.0761E+06  7.5154E+04 -1.0663E+05
0000811   6.9523E+06 -8.1017E+04 -8.4080E+04
0000812   7.0563E+06 -3.4062E+04 -3.6975E+04
0000813   7.0577E+06  8.2267E+04 -9.3444E+04
0000814   6.9546E+06  8.1430E+04 -5.5155E+04
0000815   6.8961E+06 -1.3813E+05 -2.1942E+05
0000816   6.9733E+06  1.0668E+04 -1.1927E+04
0000817   6.9418E+06  6.3135E+04 -1.9824E+04
0000818   6.9468E+06  2.6894E+04  1.3961E+05
0000819   6.9961E+06 -2.4483E+05 -3.3517E+04
0000820   6.9853E+06 -1.1716E+05 -1.3282E+05
0000821   7.0726E+06  2.1317E+05 -1.9062E+04
0000822   7.0509E+06  2.9302E+04  3.2366E+04
0000823   7.0092E+06  1.4075E+05  2.7021E+05
0000824   7.0212E+06 -3.8771E+04  7.1334E+04
0000825   7.0870E+06  1.7363E+05 -1.1327E+03
0000826   7.0587E+06 -3.6269E+04 -6.9863E+04
0000827   7.0475E+06 -9.9532E+04  1.0598E+04
0000828   7.0224E+06 -2.6361E+04  5.0798E+04
0000829   7.0482E+06  8.9444E+04  1.5101E+03
0000830   6.9435E+06  4.0937E+04  6.6100E+03
0000831   6.9684E+06 -2.9335E+05 -2.3423E+05
0000832   7.0084E+06  7.3992E+04 -7.8598E+04
0000833   7.0154E+06  8.8081E+04  1.1187E+05
0000834   7.0598E+06 -1.5156E+05 -4.2817E+04
0000835   7.0543E+06  2.3413E+04 -2.9458E+04
0000836   7.0220E+06 -1.1481E+05  5.0013E+04
0000837   7.0148E+06  4.5213E+04  1.2977E+05
0000838   7.0201E+06 -8.0287E+04 -1.8783E+04
0000839   6.9781E+06 -1.0604E+05  3.7030E+04
0000840   6.9789E+06 -1.3295E+04 -1.5362E+05
0000841   7.0539E+06 -1.2191E+05  1.9193E+03
0000842   7.0837E+06  5.7936E+04  1.0783E+05
0000843   6.9620E+06  2.9489E+04 -7.8125E+04
0000844   6.9860E+06  2.0492E+04 -5.4477E+04
0000845   6.9877E+06  1.4297E+05  5.0943E+03
0000846   7.0079E+06  1.3135E+05  8.7322E+03
0000847   7.0343E+06  2.1559E+05 -4.4035E+05
0000848   6.9990E+06  3.7015E+04 -1.7631E+05
0000849   7.0121E+06 -1.3377E+05 -1.1995E+05
0000850   7.0609E+06  4.1053E+04 -8.3887E+04
0000851   6.9989E+06  1.0623E+04 -1.5068E+05
0000852   7.0594E+06  7.9375E+04 -4.6586E+04
0000853   7.0392E+06  5.5115E+04  4.9470E+04
0000854   6.9690E+06 -2.2193E+04  3.1362E+04
0000855   7.0666E+06 -3.4559E+05  1.3126E+04
0000856   6.9685E+06 -2.0696E+05 -2.6335E+04
0000857   7.0933E+06 -4.6282E+04  1.0686E+05
0000858   7.0248E+06 -1.9907E+05 -9.0657E+04
0000859   6.9734E+06  6.5827E+04  8.4031E+04
0000860   7.1131E+06 -2.2857E+04  1.3154E+05
0000861   6.9637E+06  3.0987E+05  6.0208E+05
0000862   7.0098E+06 -8.5014E+04 -8.2545E+04
0000863   6.9590E+06 -5.3141E+04 -2.2812E+05
0000864   7.0375E+06  2.1786E+04  2.2899E+05
0000865   7.0602E+06  9.4084E+04  1.9136E+03
0000866   7.0789E+06 -7.9486E+04 -1.7750E+04
0000867   7.0203E+06  1.4119E+05 -1.0821E+05
0000868   7.0333E+06 -4.5349E+04  8.1987E+04
0000869   7.0554E+06  1.0859E+05  1.2544E+05
0000870   6.9270E+06 -2.9880E+05  3.0239E+05
0000871   6.9717E+06 -8.8642E+04 -5.8124E+04
0000872   6.9203E+06  1.6347E+05  1.3070E+05
0000873   7.0027E+06 -5.8487E+04 -6.0496E+04
0000874   7.0065E+06 -6.9236E+04 -1.7918E+05
0000875   7.0904E+06  1.0726E+05 -5.6814E+04
0000876   7.0792E+06 -6.1235E+03  1.1044E+05
0000877   6.9379E+06  1.3474E+05  1.2271E+05
0000878   7.0400E+06 -8.6343E+04 -2.3004E+04
0000879   7.0869E+06 -1.5910E+05  2.1506E+04
0000880   7.0300E+06  8.1592E+04 -1.1784E+05
0000881   7.1426E+06 -9.1955E+04  3.9301E+04
0000882   7.0383E+06  1.4945E+05 -9.5388E+04
0000883   7.0886E+06  5.9337E+04  2.1939E+05
0000884   7.0892E+06  4.2255E+04  7.8329E+04
0000885   7.0635E+06  1.1767E+05 -9.9837E+04
0000886   7.0638E+06  1.1147E+05  1.7127E+04
0000887   7.0311E+06 -3.0310E+05 -1.2480E+05
0000888   7.0017E+06 -2.4124E+05 -2.8278E+04
0000889   7.0042E+06 -1.5265E+05  3.9771E+04
0000890   7.0099E+06  4.3538E+04 -7.7687E+04
0000891   7.0875E+06 -1.9240E+05  1.7827E+05
0000892   7.0423E+06 -8.6161E+04  3.3630E+04
0000893   6.9584E+06 -1.0061E+05 -2.3091E+05
0000894   7.0260E+06  1.3690E+05 -8.9956E+04
0000895   6.9346E+06  6.9948E+04 -1.4441E+05
0000896   6.9942E+06  7.8875E+04 -5.2322E+04
0000897   6.9769E+06  1.0138E+05  2.0171E+05
0000898   7.0776E+06  6.7093E+04 -1.6449E+05
0000899   7.0220E+06  1.1999E+05  8.7562E+04
0000900   7.0064E+06 -9.9858E+04  1.2819E+05
0000901   7.0855E+06 -1.1316E+05  9.0330E+04
0000902   6.9789E+06  2.7348E+03  1.3150E+05
0000903   7.0481E+06 -1.0405E+05  5.4872E+03
0000904   7.0582E+06  4.5719E+04  7.0215E+04
0000905   6.9315E+06 -2.1952E+03  1.1278E+05
0000906   7.0025E+06  1.0484E+05  2.0293E+05
0000907   6.9959E+06 -3.1964E+04  1.2346E+05
0000908   6.9748E+06  7.1715E+04  9.5982E+04
0000909   7.0015E+06 -7.2125E+04  3.5655E+04
0000910   6.9503E+06 -1.2112E+04  1.7507E+03
0000911   7.0853E+06  2.2823E+05 -1.6331E+05
0000912   7.0312E+06 -5.5198E+03 -2.0170E+05
0000913   7.0237E+06  1.7258E+05 -1.0300E+03
0000914   7.0172E+06 -1.0051E+05 -1.1202E+04
0000915   7.0716E+06  1.1566E+05  1.7705E+04
0000916   7.0994E+06  6.7747E+04 -1.5740E+04
0000917   7.0381E+06 -1.5647E+04 -1.3410E+05
0000918   6.8762E+06  1.1464E+05  5.8720E+04
0000919   7.0614E+06 -1.9587E+04  2.1872E+04
0000920   7.1301E+06 -1.5670E+04  1.3778E+05
0000921   7.0143E+06  8.6936E+02 -5.7461E+03
0000922   7.0137E+06  1.4306E+05  1.1372E+05
0000923   6.9480E+06 -8.8554E+04  3.1693E+04
0000924   6.9868E+06  1.0615E+05 -9.5556E+04
0000925   6.9571E+06 -1.3091E+05  2.1064E+05
0000926   6.9523E+06  5.2543E+03  7.5479E+04
0000927   7.0552E+06 -1.3843E+05  2.5979E+05
0000928   7.0189E+06  1.2919E+05 -2.0450E+04
0000929   6.9367E+06 -9.0715E+03  2.7907E+04
0000930   7.0227E+06 -1.1062E+05 -7.1133E+04
0000931   7.0527E+06 -3.1247E+04  7.0538E+04
0000932   7.0841E+06  1.1586E+05  6.3128E+04
0000933   6.9864E+06  1.4426E+04 -2.6311E+04
0000934   6.9801E+06 -8.3407E+04 -1.2520E+05
0000935   6.9801E+06 -9.6439E+04  7.4458E+04
0000936   7.0016E+06 -7.0982E+04  2.3217E+04
0000937   6.9909E+06 -2.3569E+04 -2.2905E+05
0000938   7.1082E+06 -9.5664E+04 -9.2406E+04
0000939   7.0053E+06 -1.5805E+05  6.4539E+04
0000940   6.9717E+06  1.4818E+05  1.3505E+05
0000941   7.0116E+06  2.1568E+05  8.0909E+04
0000942   6.9926E+06  7.8056E+04  1.2919E+05
0000943   7.0344E+06 -2.3560E+05  7.0478E+04
0000944   7.0489E+06  7.4956E+04  2.3935E+04
0000945   7.0192E+06  6.0382E+04 -3.0505E+04
0000946   6.9667E+06 -2.1037E+04 -1.7362E+05
0000947   6.9626E+06  1.0454E+05  6.6447E+04
0000948   6.9434E+06  3.7680E+04 -1.2849E+05
